alt_id,hid,pid,inc,sex,age,job,ptype_code,household_id,parcel_id,dparcel_id,distance
14,23212,1,6902,1,4,2,6,23212.0,278.0,13,4.0998928274157125
71,75057,1,14059,1,2,2,6,75057.0,196.0,426,3.6163373681955022
12,21033,1,7751,1,4,2,6,21033.0,292.0,6,7.051093573527211
87,76771,1,17572,1,1,2,6,76771.0,25.0,218,7.9388249740792585
60,13323,1,13142,1,3,4,6,13323.0,339.0,274,1.0603034250993086
109,19717,1,11033,1,2,4,6,19717.0,292.0,365,3.9054315893640137
74,25050,1,7944,1,4,2,6,25050.0,340.0,429,7.651750298098959
24,11117,1,12395,1,3,4,6,11117.0,201.0,344,4.757987305511405
83,12171,1,11118,1,3,4,6,12171.0,365.0,218,7.3154961467033415
48,12674,1,12185,1,3,4,6,12674.0,543.0,244,4.075524871557769
74,16218,1,13801,1,2,4,6,16218.0,207.0,429,7.651750298098959
42,18796,1,9112,1,2,4,6,18796.0,371.0,13,3.7368012301433144
78,75444,1,16393,1,2,2,6,75444.0,25.0,244,7.027820426073218
32,14002,1,10210,1,2,4,6,14002.0,9.0,286,4.0770474772952605
25,23971,1,5366,1,4,2,6,23971.0,196.0,345,4.742471696692911
22,15441,1,15157,1,3,4,6,15441.0,198.0,349,3.8149206613355893
38,23053,1,11752,1,4,2,6,23053.0,354.0,194,3.8149206613355893
26,14945,1,14562,1,3,4,6,14945.0,265.0,345,7.046061964419048
8,97212,1,5798,2,4,2,6,97212.0,3.0,275,7.293173304189067
102,96933,1,10089,2,4,2,6,96933.0,13.0,346,4.870425073206561
42,17674,1,6283,1,3,4,6,17674.0,331.0,13,3.7368012301433144
0,24368,1,5974,1,4,2,6,24368.0,22.0,130,6.242501232113177
43,20898,1,6759,1,4,2,6,20898.0,346.0,12,4.26829215410315
21,23788,1,13012,1,4,2,6,23788.0,331.0,412,7.400353243493386
96,10649,1,11543,1,1,2,6,10649.0,9.0,309,7.038270089733806
21,97931,1,8590,2,4,2,6,97931.0,337.0,412,7.400353243493386
37,17112,1,8216,1,3,4,6,17112.0,378.0,327,5.604653655761101
25,13976,1,12180,1,2,4,6,13976.0,2.0,345,4.742471696692911
84,77452,1,22163,1,2,2,6,77452.0,543.0,218,5.3631667620559895
100,76976,1,11458,1,2,2,6,76976.0,275.0,48,8.283561299227761
71,12894,1,10220,1,1,4,6,12894.0,377.0,426,3.6163373681955022
55,20286,1,6196,1,4,2,6,20286.0,352.0,221,5.661588851783089
83,13241,1,14919,1,1,4,6,13241.0,19.0,218,7.3154961467033415
63,22041,1,6664,1,4,2,6,22041.0,543.0,308,4.221921895500725
77,98443,1,6324,2,4,2,6,98443.0,349.0,13,3.8149206613355893
89,23818,1,1388,1,4,2,6,23818.0,365.0,218,5.180592083322197
78,75413,1,16077,1,2,2,6,75413.0,346.0,244,7.027820426073218
75,14879,1,12984,1,3,4,6,14879.0,340.0,429,6.708273313071303
75,17135,1,13711,1,1,4,6,17135.0,297.0,429,6.708273313071303
12,75441,1,17413,1,1,2,6,75441.0,378.0,6,7.051093573527211
8,11060,1,12763,1,2,4,6,11060.0,245.0,275,7.293173304189067
32,16759,1,11236,1,3,4,6,16759.0,365.0,286,4.0770474772952605
102,13068,1,11320,1,2,4,6,13068.0,331.0,346,4.870425073206561
23,10601,1,12997,1,3,2,6,10601.0,352.0,20,6.639786902616769
25,14721,1,9631,1,2,4,6,14721.0,198.0,345,4.742471696692911
57,11183,1,12308,1,2,4,6,11183.0,356.0,221,5.866889553714632
73,20078,1,7480,1,4,2,6,20078.0,196.0,426,6.280002970909728
59,24232,1,10410,1,4,2,6,24232.0,283.0,50,4.667154336590391
60,17367,1,17537,1,1,4,6,17367.0,202.0,274,1.0603034250993086
109,21926,1,11574,1,4,2,6,21926.0,276.0,365,3.9054315893640137
26,98546,1,11813,2,4,2,6,98546.0,201.0,345,7.046061964419048
59,22707,1,7906,1,4,2,6,22707.0,279.0,50,4.667154336590391
87,98685,1,9355,2,4,2,6,98685.0,12.0,218,7.9388249740792585
38,24290,1,7736,1,4,2,6,24290.0,19.0,194,3.8149206613355893
8,23490,1,7457,1,4,2,6,23490.0,9.0,275,7.293173304189067
69,74488,1,17239,1,3,2,6,74488.0,13.0,426,7.02109117048146
22,23141,1,10880,1,4,2,6,23141.0,3.0,349,3.8149206613355893
66,17118,1,14129,1,1,4,6,17118.0,292.0,51,5.33254511999321
62,97926,1,11019,2,4,2,6,97926.0,346.0,281,6.644373123046119
8,13839,1,10203,1,1,4,6,13839.0,292.0,275,7.293173304189067
38,19571,1,12857,1,3,4,6,19571.0,18.0,194,3.8149206613355893
24,18937,1,13546,1,1,4,6,18937.0,329.0,344,4.757987305511405
48,13210,1,13851,1,2,4,6,13210.0,412.0,244,4.075524871557769
11,19948,1,1746,1,4,2,6,19948.0,346.0,6,5.4903811826923965
85,98258,1,6274,2,4,2,6,98258.0,354.0,218,2.895854434734065
74,18074,1,12814,1,1,4,6,18074.0,278.0,429,7.651750298098959
28,97722,1,7707,2,4,2,6,97722.0,190.0,349,6.379216513349416
41,16829,1,11449,1,2,4,6,16829.0,282.0,14,6.304682337013816
69,19986,1,9478,1,4,2,6,19986.0,335.0,426,7.02109117048146
72,21738,1,2725,1,4,2,6,21738.0,198.0,426,6.11870200287075
74,99230,1,6625,2,4,2,6,99230.0,303.0,429,7.651750298098959
109,19790,1,11210,1,1,4,6,19790.0,292.0,365,3.9054315893640137
8,77206,1,13607,1,2,2,6,77206.0,209.0,275,7.293173304189067
75,18461,1,14146,1,3,4,6,18461.0,22.0,429,6.708273313071303
40,10642,1,20596,1,1,2,6,10642.0,530.0,1,4.328956509331141
71,74869,1,14729,1,3,2,6,74869.0,192.0,426,3.6163373681955022
89,23770,1,5543,1,4,2,6,23770.0,373.0,218,5.180592083322197
50,98626,1,11543,2,4,2,6,98626.0,412.0,219,3.9816853830049848
73,76444,1,19122,1,2,2,6,76444.0,375.0,426,6.280002970909728
108,10857,1,19414,1,3,2,6,10857.0,346.0,218,7.463575136918108
57,12882,1,14990,1,2,4,6,12882.0,434.0,221,5.866889553714632
2,15139,1,19639,1,2,4,6,15139.0,19.0,236,4.918950508876392
47,16460,1,12971,1,3,4,6,16460.0,543.0,113,7.566684002828885
47,21408,1,6190,1,4,2,6,21408.0,345.0,113,7.566684002828885
48,76341,1,18604,1,1,2,6,76341.0,278.0,244,4.075524871557769
71,22212,1,6226,1,4,2,6,22212.0,296.0,426,3.6163373681955022
73,74865,1,17802,1,2,2,6,74865.0,297.0,426,6.280002970909728
79,14020,1,15832,1,2,4,6,14020.0,287.0,218,3.391442270157094
33,23037,1,4268,1,4,2,6,23037.0,5.0,280,1.5605485518360889
27,76209,1,14248,1,3,2,6,76209.0,297.0,353,8.066644171230395
27,11377,1,15380,1,3,4,6,11377.0,201.0,353,8.066644171230395
27,98280,1,3587,2,4,2,6,98280.0,201.0,353,8.066644171230395
42,14803,1,11756,1,2,4,6,14803.0,303.0,13,3.7368012301433144
84,16794,1,14396,1,1,4,6,16794.0,23.0,218,5.3631667620559895
102,24268,1,8104,1,4,2,6,24268.0,11.0,346,4.870425073206561
77,97254,1,9258,2,4,2,6,97254.0,292.0,13,3.8149206613355893
0,15463,1,9827,1,1,4,6,15463.0,275.0,130,6.242501232113177
43,15275,1,9886,1,1,4,6,15275.0,543.0,12,4.26829215410315
16,97445,1,7759,2,4,2,6,97445.0,354.0,281,6.258216226535074
35,97963,1,6500,2,4,2,6,97963.0,348.0,293,7.952082621412763
71,24174,1,7894,1,4,2,6,24174.0,56.0,426,3.6163373681955022
78,96776,1,7648,2,4,2,6,96776.0,337.0,244,7.027820426073218
37,97990,1,3248,2,4,2,6,97990.0,346.0,327,5.604653655761101
94,25137,1,6352,1,4,2,6,25137.0,19.0,309,7.151784689861076
74,25187,1,3272,1,4,2,6,25187.0,236.0,429,7.651750298098959
24,13193,1,6541,1,3,4,6,13193.0,253.0,344,4.757987305511405
61,17470,1,7293,1,2,4,6,17470.0,17.0,281,5.758242251998165
22,16033,1,13486,1,2,4,6,16033.0,191.0,349,3.8149206613355893
90,15194,1,12925,1,1,4,6,15194.0,543.0,218,7.411593415974937
43,12541,1,9467,1,1,4,6,12541.0,524.0,12,4.26829215410315
0,76886,1,19392,1,1,2,6,76886.0,21.0,130,6.242501232113177
14,15514,1,15618,1,3,4,6,15514.0,297.0,13,4.0998928274157125
97,10619,1,16753,1,2,2,6,10619.0,2.0,309,7.466223525138987
74,18776,1,12886,1,1,4,6,18776.0,296.0,429,7.651750298098959
60,12881,1,14687,1,1,4,6,12881.0,13.0,274,1.0603034250993086
86,11979,1,15265,1,1,4,6,11979.0,3.0,218,8.635132099409287
75,14657,1,11399,1,3,4,6,14657.0,2.0,429,6.708273313071303
92,24952,1,6921,1,4,2,6,24952.0,190.0,218,4.770650208070064
67,96786,1,8985,2,4,2,6,96786.0,206.0,426,5.5484147417611664
99,20543,1,6508,1,4,2,6,20543.0,333.0,48,5.866889553714632
35,23695,1,8822,1,4,2,6,23695.0,3.0,293,7.952082621412763
4,20682,1,6898,1,4,2,6,20682.0,346.0,191,5.189178809449779
74,98879,1,5493,2,4,2,6,98879.0,2.0,429,7.651750298098959
43,96071,1,6701,2,4,2,6,96071.0,276.0,12,4.26829215410315
74,21971,1,8470,1,4,2,6,21971.0,340.0,429,7.651750298098959
59,13966,1,10706,1,1,4,6,13966.0,279.0,50,4.667154336590391
71,18566,1,15385,1,2,4,6,18566.0,201.0,426,3.6163373681955022
1,74626,1,9896,1,2,2,6,74626.0,349.0,130,4.62047501828937
44,16846,1,14328,1,2,4,6,16846.0,356.0,12,7.530552417873839
79,14216,1,18656,1,3,4,6,14216.0,5.0,218,3.391442270157094
32,96262,1,3549,2,4,2,6,96262.0,30.0,286,4.0770474772952605
15,10610,1,15247,1,1,2,6,10610.0,204.0,13,5.4903811826923965
41,14789,1,13576,1,1,4,6,14789.0,292.0,14,6.304682337013816
70,75914,1,14907,1,3,2,6,75914.0,340.0,426,5.064801593486904
39,24866,1,-1567,1,4,2,6,24866.0,301.0,202,4.152815057614677
90,20862,1,7246,1,4,2,6,20862.0,278.0,218,7.411593415974937
72,76115,1,19358,1,2,2,6,76115.0,261.0,426,6.11870200287075
76,95956,1,6270,2,4,2,6,95956.0,340.0,44,9.1454800743766
5,77479,1,21340,1,3,2,6,77479.0,371.0,191,5.249313650227556
59,22432,1,8382,1,4,2,6,22432.0,265.0,50,4.667154336590391
81,76210,1,17153,1,1,2,6,76210.0,351.0,218,4.878501466988923
15,20127,1,10458,1,4,2,6,20127.0,448.0,13,5.4903811826923965
37,21444,1,5561,1,4,2,6,21444.0,18.0,327,5.604653655761101
67,17352,1,14741,1,3,4,6,17352.0,339.0,426,5.5484147417611664
109,16884,1,9329,1,1,4,6,16884.0,21.0,365,3.9054315893640137
1,21368,1,5673,1,4,2,6,21368.0,352.0,130,4.62047501828937
109,18186,1,8344,1,1,4,6,18186.0,331.0,365,3.9054315893640137
76,98877,1,13134,2,4,2,6,98877.0,349.0,44,9.1454800743766
81,96905,1,5051,2,4,2,6,96905.0,17.0,218,4.878501466988923
52,18207,1,15607,1,2,4,6,18207.0,530.0,219,7.90815264466749
8,76876,1,16103,1,3,2,6,76876.0,360.0,275,7.293173304189067
39,12346,1,16975,1,1,4,6,12346.0,190.0,202,4.152815057614677
109,75298,1,14329,1,2,2,6,75298.0,205.0,365,3.9054315893640137
44,16899,1,14399,1,2,4,6,16899.0,265.0,12,7.530552417873839
67,20582,1,6506,1,4,2,6,20582.0,305.0,426,5.5484147417611664
44,19867,1,14115,1,1,4,6,19867.0,279.0,12,7.530552417873839
104,18770,1,16561,1,3,4,6,18770.0,290.0,45,6.22392256340211
42,23475,1,6862,1,4,2,6,23475.0,207.0,13,3.7368012301433144
58,75049,1,16546,1,1,2,6,75049.0,10.0,221,6.871144771188044
77,11691,1,14758,1,3,4,6,11691.0,345.0,13,3.8149206613355893
107,76706,1,21338,1,3,2,6,76706.0,279.0,244,4.582655565795766
26,18208,1,11893,1,3,4,6,18208.0,201.0,345,7.046061964419048
73,14494,1,19381,1,3,4,6,14494.0,340.0,426,6.280002970909728
43,97069,1,8657,2,4,2,6,97069.0,190.0,12,4.26829215410315
46,24187,1,7520,1,4,2,6,24187.0,278.0,3,5.16058011541745
90,17773,1,9510,1,3,4,6,17773.0,265.0,218,7.411593415974937
83,21007,1,12025,1,4,2,6,21007.0,113.0,218,7.3154961467033415
73,22493,1,8929,1,4,2,6,22493.0,291.0,426,6.280002970909728
17,17713,1,13889,1,1,4,6,17713.0,335.0,543,6.290855305776511
69,20660,1,202,1,4,2,6,20660.0,297.0,426,7.02109117048146
85,22987,1,3153,1,4,2,6,22987.0,357.0,218,2.895854434734065
69,17745,1,11570,1,2,4,6,17745.0,304.0,426,7.02109117048146
105,22064,1,13043,1,4,2,6,22064.0,448.0,2,3.7281832101657497
24,10342,1,15962,1,3,2,6,10342.0,294.0,344,4.757987305511405
71,19750,1,10543,1,3,4,6,19750.0,342.0,426,3.6163373681955022
15,12444,1,11507,1,1,4,6,12444.0,543.0,13,5.4903811826923965
78,24125,1,4919,1,4,2,6,24125.0,206.0,244,7.027820426073218
78,12081,1,13820,1,1,4,6,12081.0,371.0,244,7.027820426073218
66,21808,1,11857,1,4,2,6,21808.0,265.0,51,5.33254511999321
30,98122,1,5862,2,4,2,6,98122.0,201.0,275,10.04853525692243
42,17215,1,14767,1,1,4,6,17215.0,299.0,13,3.7368012301433144
16,11227,1,10592,1,1,4,6,11227.0,296.0,281,6.258216226535074
79,75543,1,12765,1,2,2,6,75543.0,19.0,218,3.391442270157094
38,21792,1,7591,1,4,2,6,21792.0,16.0,194,3.8149206613355893
35,10337,1,16872,1,1,2,6,10337.0,22.0,293,7.952082621412763
48,23549,1,3116,1,4,2,6,23549.0,235.0,244,4.075524871557769
43,16976,1,15651,1,3,4,6,16976.0,288.0,12,4.26829215410315
31,21582,1,12164,1,4,2,6,21582.0,12.0,278,6.1709274866762085
73,14740,1,10702,1,2,4,6,14740.0,3.0,426,6.280002970909728
74,16993,1,14150,1,2,4,6,16993.0,22.0,429,7.651750298098959
8,15667,1,11929,1,1,4,6,15667.0,11.0,275,7.293173304189067
109,24712,1,8608,1,4,2,6,24712.0,190.0,365,3.9054315893640137
47,18940,1,10023,1,3,4,6,18940.0,435.0,113,7.566684002828885
60,97920,1,6338,2,4,2,6,97920.0,17.0,274,1.0603034250993086
59,96862,1,9649,2,4,2,6,96862.0,346.0,50,4.667154336590391
74,16509,1,11524,1,2,4,6,16509.0,335.0,429,7.651750298098959
50,11914,1,13336,1,2,4,6,11914.0,543.0,219,3.9816853830049848
67,22573,1,12057,1,4,2,6,22573.0,4.0,426,5.5484147417611664
5,12602,1,9747,1,1,4,6,12602.0,379.0,191,5.249313650227556
22,12591,1,14065,1,1,4,6,12591.0,190.0,349,3.8149206613355893
50,17702,1,6817,1,3,4,6,17702.0,12.0,219,3.9816853830049848
70,20421,1,3373,1,4,2,6,20421.0,2.0,426,5.064801593486904
109,24509,1,12540,1,4,2,6,24509.0,339.0,365,3.9054315893640137
7,10586,1,21750,1,3,2,6,10586.0,360.0,234,5.728247551357701
27,13411,1,16437,1,2,4,6,13411.0,305.0,353,8.066644171230395
77,18309,1,9542,1,1,4,6,18309.0,293.0,13,3.8149206613355893
48,14674,1,15008,1,1,4,6,14674.0,345.0,244,4.075524871557769
1,97267,1,9928,2,4,2,6,97267.0,351.0,130,4.62047501828937
81,97523,1,9228,2,4,2,6,97523.0,22.0,218,4.878501466988923
78,19133,1,10971,1,3,4,6,19133.0,193.0,244,7.027820426073218
40,18930,1,11842,1,1,4,6,18930.0,360.0,1,4.328956509331141
48,77535,1,14444,1,3,2,6,77535.0,365.0,244,4.075524871557769
72,18792,1,11149,1,3,4,6,18792.0,190.0,426,6.11870200287075
11,11608,1,16862,1,1,4,6,11608.0,328.0,6,5.4903811826923965
43,97641,1,4691,2,4,2,6,97641.0,276.0,12,4.26829215410315
65,19458,1,12063,1,2,4,6,19458.0,204.0,25,6.9215953885533334
94,10405,1,12029,1,2,2,6,10405.0,245.0,309,7.151784689861076
51,16151,1,11528,1,2,4,6,16151.0,352.0,219,3.02064308370492
81,77013,1,13334,1,3,2,6,77013.0,357.0,218,4.878501466988923
8,12814,1,10817,1,1,4,6,12814.0,13.0,275,7.293173304189067
37,10989,1,14435,1,3,4,6,10989.0,371.0,327,5.604653655761101
107,18555,1,16879,1,2,4,6,18555.0,352.0,244,4.582655565795766
105,19087,1,16200,1,2,4,6,19087.0,287.0,2,3.7281832101657497
42,20528,1,2991,1,4,2,6,20528.0,236.0,13,3.7368012301433144
69,18658,1,11754,1,3,4,6,18658.0,204.0,426,7.02109117048146
38,19251,1,13712,1,2,4,6,19251.0,371.0,194,3.8149206613355893
31,10693,1,12261,1,3,2,6,10693.0,1.0,278,6.1709274866762085
105,19687,1,12998,1,3,4,6,19687.0,345.0,2,3.7281832101657497
38,16577,1,12130,1,2,4,6,16577.0,346.0,194,3.8149206613355893
84,97470,1,5557,2,4,2,6,97470.0,58.0,218,5.3631667620559895
22,11715,1,12082,1,2,4,6,11715.0,113.0,349,3.8149206613355893
37,12513,1,11917,1,1,4,6,12513.0,100.0,327,5.604653655761101
21,14307,1,9078,1,1,4,6,14307.0,22.0,412,7.400353243493386
74,23821,1,8380,1,4,2,6,23821.0,275.0,429,7.651750298098959
67,13758,1,12858,1,2,4,6,13758.0,2.0,426,5.5484147417611664
23,96251,1,6549,2,4,2,6,96251.0,304.0,20,6.639786902616769
99,12117,1,15784,1,1,4,6,12117.0,1.0,48,5.866889553714632
109,95887,1,6979,2,4,2,6,95887.0,301.0,365,3.9054315893640137
37,24006,1,1086,1,4,2,6,24006.0,16.0,327,5.604653655761101
32,15587,1,13732,1,2,4,6,15587.0,360.0,286,4.0770474772952605
72,10379,1,15542,1,3,2,6,10379.0,25.0,426,6.11870200287075
52,22211,1,10637,1,4,2,6,22211.0,26.0,219,7.90815264466749
69,17097,1,11376,1,2,4,6,17097.0,5.0,426,7.02109117048146
42,17427,1,12996,1,3,4,6,17427.0,371.0,13,3.7368012301433144
69,23046,1,11513,1,4,2,6,23046.0,62.0,426,7.02109117048146
102,21757,1,6706,1,4,2,6,21757.0,339.0,346,4.870425073206561
25,24059,1,7628,1,4,2,6,24059.0,204.0,345,4.742471696692911
9,15164,1,14126,1,2,4,6,15164.0,16.0,9,3.7382919502735126
79,10618,1,17522,1,2,2,6,10618.0,344.0,218,3.391442270157094
60,19635,1,13485,1,1,4,6,19635.0,10.0,274,1.0603034250993086
24,14376,1,14444,1,1,4,6,14376.0,290.0,344,4.757987305511405
60,10827,1,14859,1,1,2,6,10827.0,5.0,274,1.0603034250993086
94,76580,1,12070,1,3,2,6,76580.0,19.0,309,7.151784689861076
86,15704,1,13421,1,2,4,6,15704.0,245.0,218,8.635132099409287
72,24628,1,8639,1,4,2,6,24628.0,2.0,426,6.11870200287075
0,16782,1,12554,1,2,4,6,16782.0,25.0,130,6.242501232113177
82,16723,1,14601,1,1,4,6,16723.0,357.0,218,5.238502353661533
25,16748,1,14795,1,1,4,6,16748.0,331.0,345,4.742471696692911
93,18729,1,11940,1,2,4,6,18729.0,26.0,309,6.358786757408574
45,13561,1,9569,1,3,4,6,13561.0,203.0,106,4.2421640056049075
78,17791,1,15651,1,1,4,6,17791.0,346.0,244,7.027820426073218
88,18877,1,13161,1,3,4,6,18877.0,296.0,218,7.410044831884757
74,96833,1,7769,2,4,2,6,96833.0,2.0,429,7.651750298098959
36,96203,1,15532,2,4,2,6,96203.0,354.0,204,8.512130837790325
40,22755,1,5690,1,4,2,6,22755.0,365.0,1,4.328956509331141
76,17934,1,11687,1,2,4,6,17934.0,346.0,44,9.1454800743766
14,23896,1,10160,1,4,2,6,23896.0,344.0,13,4.0998928274157125
63,13408,1,12339,1,3,4,6,13408.0,12.0,308,4.221921895500725
105,15179,1,11236,1,2,4,6,15179.0,276.0,2,3.7281832101657497
37,19523,1,12958,1,3,4,6,19523.0,349.0,327,5.604653655761101
32,75410,1,12527,1,1,2,6,75410.0,305.0,286,4.0770474772952605
87,11479,1,12016,1,1,4,6,11479.0,346.0,218,7.9388249740792585
17,23731,1,9475,1,4,2,6,23731.0,297.0,543,6.290855305776511
25,24110,1,14754,1,4,2,6,24110.0,303.0,345,4.742471696692911
51,23310,1,6625,1,4,2,6,23310.0,352.0,219,3.02064308370492
70,97165,1,8530,2,4,2,6,97165.0,2.0,426,5.064801593486904
76,10898,1,15835,1,1,2,6,10898.0,543.0,44,9.1454800743766
24,75246,1,21337,1,3,2,6,75246.0,198.0,344,4.757987305511405
53,19224,1,11794,1,3,4,6,19224.0,345.0,221,6.954510536533835
24,10956,1,17150,1,3,4,6,10956.0,331.0,344,4.757987305511405
1,18398,1,16030,1,3,4,6,18398.0,354.0,130,4.62047501828937
78,74393,1,16448,1,1,2,6,74393.0,352.0,244,7.027820426073218
36,13160,1,16425,1,2,4,6,13160.0,301.0,204,8.512130837790325
34,16491,1,14749,1,1,4,6,16491.0,3.0,281,5.631246418657413
48,17523,1,14712,1,2,4,6,17523.0,377.0,244,4.075524871557769
65,15750,1,8823,1,3,4,6,15750.0,337.0,25,6.9215953885533334
90,22241,1,8769,1,4,2,6,22241.0,17.0,218,7.411593415974937
67,20560,1,6108,1,4,2,6,20560.0,22.0,426,5.5484147417611664
75,76362,1,15792,1,1,2,6,76362.0,113.0,429,6.708273313071303
9,76670,1,18869,1,2,2,6,76670.0,352.0,9,3.7382919502735126
102,13234,1,11319,1,1,4,6,13234.0,301.0,346,4.870425073206561
8,19316,1,12500,1,3,4,6,19316.0,3.0,275,7.293173304189067
39,75628,1,16608,1,3,2,6,75628.0,380.0,202,4.152815057614677
67,13572,1,17791,1,3,4,6,13572.0,340.0,426,5.5484147417611664
1,76701,1,14569,1,1,2,6,76701.0,352.0,130,4.62047501828937
72,13921,1,13843,1,3,4,6,13921.0,10.0,426,6.11870200287075
24,20428,1,5709,1,4,2,6,20428.0,195.0,344,4.757987305511405
42,75841,1,18754,1,2,2,6,75841.0,305.0,13,3.7368012301433144
42,13190,1,17158,1,3,4,6,13190.0,274.0,13,3.7368012301433144
96,17541,1,14666,1,2,4,6,17541.0,3.0,309,7.038270089733806
23,18976,1,15161,1,1,4,6,18976.0,198.0,20,6.639786902616769
48,96289,1,12531,2,4,2,6,96289.0,377.0,244,4.075524871557769
74,22605,1,8314,1,4,2,6,22605.0,340.0,429,7.651750298098959
47,18844,1,9895,1,1,4,6,18844.0,292.0,113,7.566684002828885
69,13868,1,8685,1,2,4,6,13868.0,13.0,426,7.02109117048146
40,22859,1,7505,1,4,2,6,22859.0,380.0,1,4.328956509331141
38,96647,1,5180,2,4,2,6,96647.0,26.0,194,3.8149206613355893
58,17145,1,13299,1,2,4,6,17145.0,22.0,221,6.871144771188044
19,77474,1,14980,1,3,2,6,77474.0,58.0,378,5.397208439375051
88,23206,1,2651,1,4,2,6,23206.0,352.0,218,7.410044831884757
62,19372,1,16313,1,2,4,6,19372.0,19.0,281,6.644373123046119
82,74570,1,14115,1,2,2,6,74570.0,26.0,218,5.238502353661533
38,99080,1,10411,2,4,2,6,99080.0,19.0,194,3.8149206613355893
48,76345,1,18536,1,1,2,6,76345.0,350.0,244,4.075524871557769
14,98776,1,9804,2,4,2,6,98776.0,434.0,13,4.0998928274157125
50,12530,1,5144,1,1,4,6,12530.0,204.0,219,3.9816853830049848
42,17905,1,13106,1,2,4,6,17905.0,26.0,13,3.7368012301433144
43,15735,1,15043,1,3,4,6,15735.0,371.0,12,4.26829215410315
68,96097,1,6330,2,4,2,6,96097.0,201.0,426,7.291602602570436
41,18734,1,14958,1,1,4,6,18734.0,371.0,14,6.304682337013816
25,11769,1,12104,1,3,4,6,11769.0,333.0,345,4.742471696692911
22,25238,1,9857,1,4,2,6,25238.0,198.0,349,3.8149206613355893
38,19991,1,10653,1,4,2,6,19991.0,279.0,194,3.8149206613355893
14,96997,1,6832,2,4,2,6,96997.0,204.0,13,4.0998928274157125
47,24609,1,11188,1,4,2,6,24609.0,345.0,113,7.566684002828885
79,74694,1,22086,1,3,2,6,74694.0,423.0,218,3.391442270157094
68,14365,1,3879,1,2,4,6,14365.0,21.0,426,7.291602602570436
72,10523,1,13602,1,3,2,6,10523.0,253.0,426,6.11870200287075
67,19182,1,12996,1,3,4,6,19182.0,278.0,426,5.5484147417611664
69,98421,1,10960,2,4,2,6,98421.0,293.0,426,7.02109117048146
73,96619,1,9100,2,4,2,6,96619.0,195.0,426,6.280002970909728
24,25075,1,5756,1,4,2,6,25075.0,265.0,344,4.757987305511405
7,21220,1,8680,1,4,2,6,21220.0,18.0,234,5.728247551357701
40,20250,1,6178,1,4,2,6,20250.0,328.0,1,4.328956509331141
49,21899,1,9830,1,4,2,6,21899.0,365.0,219,4.925132038424911
26,12327,1,7319,1,3,4,6,12327.0,5.0,345,7.046061964419048
37,96049,1,7687,2,4,2,6,96049.0,346.0,327,5.604653655761101
44,24824,1,1207,1,4,2,6,24824.0,297.0,12,7.530552417873839
5,14112,1,12433,1,1,4,6,14112.0,22.0,191,5.249313650227556
72,21499,1,13345,1,4,2,6,21499.0,304.0,426,6.11870200287075
70,98930,1,10939,2,4,2,6,98930.0,7.0,426,5.064801593486904
28,14110,1,14917,1,1,4,6,14110.0,2.0,349,6.379216513349416
47,96603,1,10721,2,4,2,6,96603.0,279.0,113,7.566684002828885
37,24428,1,8567,1,4,2,6,24428.0,356.0,327,5.604653655761101
73,10501,1,17792,1,2,2,6,10501.0,16.0,426,6.280002970909728
25,14068,1,10951,1,3,4,6,14068.0,2.0,345,4.742471696692911
99,15442,1,8879,1,1,4,6,15442.0,352.0,48,5.866889553714632
42,21338,1,5994,1,4,2,6,21338.0,382.0,13,3.7368012301433144
43,15792,1,9939,1,1,4,6,15792.0,277.0,12,4.26829215410315
28,96570,1,8183,2,4,2,6,96570.0,11.0,349,6.379216513349416
25,10536,1,9716,1,2,2,6,10536.0,190.0,345,4.742471696692911
47,24590,1,7335,1,4,2,6,24590.0,328.0,113,7.566684002828885
48,18638,1,14556,1,2,4,6,18638.0,378.0,244,4.075524871557769
1,21789,1,8814,1,4,2,6,21789.0,316.0,130,4.62047501828937
73,96224,1,7340,2,4,2,6,96224.0,331.0,426,6.280002970909728
107,76196,1,15697,1,1,2,6,76196.0,365.0,244,4.582655565795766
14,24130,1,8340,1,4,2,6,24130.0,339.0,13,4.0998928274157125
67,11304,1,12926,1,3,4,6,11304.0,196.0,426,5.5484147417611664
95,97582,1,9656,2,4,2,6,97582.0,201.0,309,5.492051553235139
72,23054,1,6117,1,4,2,6,23054.0,301.0,426,6.11870200287075
68,97191,1,11218,2,4,2,6,97191.0,3.0,426,7.291602602570436
77,22676,1,8931,1,4,2,6,22676.0,274.0,13,3.8149206613355893
47,76338,1,14923,1,2,2,6,76338.0,301.0,113,7.566684002828885
68,20652,1,7352,1,4,2,6,20652.0,279.0,426,7.291602602570436
18,96161,1,10827,2,4,2,6,96161.0,9.0,25,4.97791746751993
50,23102,1,5325,1,4,2,6,23102.0,287.0,219,3.9816853830049848
71,77097,1,19805,1,2,2,6,77097.0,297.0,426,3.6163373681955022
57,12204,1,8081,1,2,4,6,12204.0,348.0,221,5.866889553714632
1,23007,1,7556,1,4,2,6,23007.0,371.0,130,4.62047501828937
93,76266,1,19013,1,2,2,6,76266.0,113.0,309,6.358786757408574
88,10604,1,18322,1,3,2,6,10604.0,297.0,218,7.410044831884757
12,17743,1,12699,1,3,4,6,17743.0,327.0,6,7.051093573527211
14,15124,1,12352,1,3,4,6,15124.0,345.0,13,4.0998928274157125
22,13571,1,11485,1,2,4,6,13571.0,339.0,349,3.8149206613355893
