,tour_id,survey_tour_id,person_id,household_id,tour_type,tour_category,destination,origin,start,end,tour_mode,survey_parent_tour_id,parent_tour_id,composition,tdd,atwork_subtour_frequency,stop_frequency
2819,81168056,811680560,1979708,1034868,othmaint,non_mandatory,5.0,20.0,17.0,18.0,SHARED2FREE,,,,163,,0out_1in
2820,83358667,833586670,2033138,1057653,escort,non_mandatory,2.0,10.0,13.0,13.0,WALK,,,,124,,0out_1in
2821,86307772,863077720,2105067,1081629,othdiscr,non_mandatory,24.0,11.0,8.0,14.0,WALK,,,,60,,0out_0in
2822,86981894,869818940,2121509,1087110,othdiscr,non_mandatory,4.0,8.0,11.0,15.0,WALK,,,,103,,0out_0in
2823,86981984,869819840,2121511,1087110,shopping,non_mandatory,25.0,8.0,11.0,12.0,BIKE,,,,100,,0out_0in
2824,86982517,869825170,2121524,1087115,shopping,non_mandatory,17.0,8.0,12.0,12.0,SHARED2FREE,,,,112,,0out_1in
2825,86982512,869825120,2121524,1087115,othmaint,non_mandatory,9.0,8.0,14.0,16.0,WALK,,,,137,,0out_0in
2826,86982513,869825130,2121524,1087115,othmaint,non_mandatory,1.0,8.0,20.0,22.0,WALK_LRF,,,,182,,0out_0in
2827,86982534,869825340,2121525,1087115,escort,non_mandatory,16.0,8.0,11.0,12.0,TAXI,,,,100,,0out_0in
2828,86982550,869825500,2121525,1087115,othdiscr,non_mandatory,2.0,8.0,13.0,16.0,WALK,,,,127,,0out_0in
2829,88510910,885109100,2158802,1099541,othmaint,non_mandatory,5.0,9.0,17.0,17.0,DRIVEALONEFREE,,,,162,,0out_0in
2830,88510948,885109480,2158803,1099541,othdiscr,non_mandatory,9.0,9.0,17.0,21.0,WALK,,,,166,,0out_0in
2831,88531743,885317430,2159310,1099710,shopping,non_mandatory,12.0,25.0,10.0,12.0,WALK,,,,87,,0out_0in
2832,88531760,885317600,2159311,1099710,escort,non_mandatory,10.0,25.0,13.0,15.0,SHARED3FREE,,,,126,,0out_0in
2833,91019946,910199460,2219998,1119939,othmaint,non_mandatory,9.0,16.0,15.0,17.0,TNC_SINGLE,,,,147,,0out_0in
2834,91020435,910204350,2220010,1119943,othdiscr,non_mandatory,21.0,16.0,16.0,21.0,SHARED3FREE,,,,159,,0out_0in
2835,91023067,910230670,2220074,1119965,shopping,non_mandatory,16.0,16.0,17.0,19.0,WALK,,,,164,,0out_0in
2836,91023108,910231080,2220075,1119965,shopping,non_mandatory,16.0,16.0,11.0,13.0,TAXI,,,,101,,0out_0in
2837,91023109,910231090,2220075,1119965,shopping,non_mandatory,5.0,16.0,21.0,21.0,WALK_LOC,,,,184,,0out_0in
2838,91023141,910231410,2220076,1119965,othdiscr,non_mandatory,12.0,16.0,13.0,16.0,WALK,,,,127,,0out_0in
2839,91027717,910277170,2220188,1120003,escort,non_mandatory,13.0,16.0,15.0,18.0,TNC_SINGLE,,,,148,,0out_0in
2840,91032268,910322680,2220299,1120040,escort,non_mandatory,22.0,19.0,18.0,21.0,TNC_SINGLE,,,,172,,0out_0in
2841,91032292,910322920,2220299,1120040,shopping,non_mandatory,16.0,19.0,11.0,14.0,SHARED2FREE,,,,102,,2out_2in
2842,91033621,910336210,2220332,1120051,escort,non_mandatory,9.0,20.0,15.0,15.0,TAXI,,,,145,,0out_0in
2843,92430269,924302690,2254396,1131405,shopping,non_mandatory,15.0,7.0,20.0,20.0,WALK,,,,180,,0out_0in
2844,92431639,924316390,2254430,1131417,escort,non_mandatory,2.0,7.0,15.0,18.0,TNC_SINGLE,,,,148,,0out_3in
2845,92431655,924316550,2254430,1131417,othdiscr,non_mandatory,10.0,7.0,8.0,14.0,WALK,,,,60,,0out_0in
2846,92431748,924317480,2254432,1131417,social,non_mandatory,6.0,7.0,11.0,21.0,WALK,,,,109,,1out_0in
2847,96565242,965652420,2355249,1152868,shopping,non_mandatory,11.0,10.0,18.0,20.0,DRIVEALONEFREE,,,,171,,0out_0in
2848,96565300,965653000,2355251,1152868,escort,non_mandatory,10.0,10.0,12.0,13.0,WALK,,,,113,,0out_0in
2849,96565447,965654470,2355254,1152868,shopping,non_mandatory,11.0,10.0,21.0,22.0,WALK,,,,185,,0out_0in
2850,96567861,965678610,2355313,1152879,othmaint,non_mandatory,18.0,20.0,17.0,17.0,TNC_SINGLE,,,,162,,0out_0in
2851,96567899,965678990,2355314,1152879,othdiscr,non_mandatory,9.0,20.0,20.0,22.0,WALK,,,,182,,0out_0in
2852,96567948,965679480,2355315,1152879,shopping,non_mandatory,5.0,20.0,10.0,11.0,WALK,,,,86,,0out_0in
2853,96567989,965679890,2355316,1152879,shopping,non_mandatory,11.0,20.0,18.0,22.0,WALK,,,,173,,0out_1in
2854,100798528,1007985280,2458500,1173905,othmaint,non_mandatory,7.0,8.0,12.0,20.0,WALK,,,,120,,0out_0in
2855,100798550,1007985500,2458501,1173905,escort,non_mandatory,16.0,8.0,15.0,16.0,WALK_LOC,,,,146,,0out_0in
2856,105233192,1052331920,2566663,1196291,escort,non_mandatory,8.0,21.0,8.0,8.0,TNC_SINGLE,,,,54,,0out_1in
2857,105233193,1052331930,2566663,1196291,escort,non_mandatory,21.0,21.0,12.0,13.0,TNC_SHARED,,,,113,,0out_0in
2858,105233397,1052333970,2566668,1196291,escort,non_mandatory,10.0,21.0,6.0,6.0,SHARED3FREE,,,,19,,0out_0in
2859,105236652,1052366520,2566747,1196308,othdiscr,non_mandatory,6.0,25.0,11.0,16.0,WALK,,,,104,,0out_0in
2860,105237316,1052373160,2566763,1196312,shopping,non_mandatory,16.0,25.0,12.0,19.0,WALK_LOC,,,,119,,0out_0in
2861,105238661,1052386610,2566796,1196319,othdiscr,non_mandatory,14.0,25.0,14.0,17.0,WALK,,,,138,,0out_0in
2862,105238683,1052386830,2566797,1196319,eatout,non_mandatory,6.0,25.0,10.0,14.0,WALK,,,,89,,0out_0in
2863,105238743,1052387430,2566798,1196319,othdiscr,non_mandatory,12.0,25.0,18.0,20.0,WALK_LOC,,,,171,,0out_1in
2864,112603655,1126036550,2746430,1234020,othdiscr,non_mandatory,2.0,10.0,20.0,21.0,TNC_SINGLE,,,,181,,0out_0in
2865,112603718,1126037180,2746432,1234020,eatout,non_mandatory,12.0,10.0,18.0,22.0,WALK,,,,173,,0out_0in
2866,112603786,1126037860,2746433,1234020,shopping,non_mandatory,14.0,10.0,19.0,20.0,WALK_HVY,,,,176,,0out_0in
2867,112606566,1126065660,2746501,1234034,othdiscr,non_mandatory,11.0,10.0,9.0,11.0,WALK,,,,72,,0out_0in
2868,112620815,1126208150,2746849,1234104,eatout,non_mandatory,9.0,10.0,15.0,20.0,WALK,,,,150,,0out_0in
2869,112631669,1126316690,2747113,1234158,social,non_mandatory,11.0,11.0,12.0,19.0,WALK,,,,119,,0out_0in
2870,112631724,1126317240,2747115,1234158,escort,non_mandatory,11.0,11.0,10.0,12.0,SHARED2FREE,,,,87,,0out_1in
2871,112636955,1126369550,2747242,1234184,shopping,non_mandatory,12.0,20.0,11.0,15.0,WALK,,,,103,,0out_0in
2872,112637010,1126370100,2747244,1234184,eatout,non_mandatory,9.0,20.0,18.0,21.0,WALK,,,,172,,0out_0in
2873,117960887,1179608870,2877094,1259325,shopping,non_mandatory,16.0,9.0,13.0,13.0,BIKE,,,,124,,0out_0in
2874,117960888,1179608880,2877094,1259325,shopping,non_mandatory,22.0,9.0,17.0,18.0,WALK_HVY,,,,163,,0out_0in
2875,117978222,1179782220,2877517,1259389,othdiscr,non_mandatory,18.0,17.0,15.0,15.0,WALK,,,,145,,0out_0in
2876,117978345,1179783450,2877520,1259389,othdiscr,non_mandatory,9.0,17.0,17.0,19.0,WALK_LRF,,,,164,,0out_0in
2877,117978435,1179784350,2877522,1259390,shopping,non_mandatory,5.0,17.0,20.0,20.0,WALK,,,,180,,0out_0in
2878,117978476,1179784760,2877523,1259390,shopping,non_mandatory,19.0,17.0,17.0,18.0,TNC_SINGLE,,,,163,,0out_3in
2879,117982101,1179821010,2877612,1259403,escort,non_mandatory,16.0,17.0,16.0,17.0,TNC_SINGLE,,,,155,,0out_0in
2880,117982102,1179821020,2877612,1259403,escort,non_mandatory,17.0,17.0,18.0,19.0,TNC_SINGLE,,,,170,,0out_0in
2881,117982120,1179821200,2877612,1259403,othmaint,non_mandatory,9.0,17.0,18.0,18.0,DRIVEALONEFREE,,,,169,,0out_0in
2882,117988784,1179887840,2877775,1259428,escort,non_mandatory,12.0,17.0,14.0,14.0,TNC_SINGLE,,,,135,,0out_0in
2883,117988781,1179887810,2877775,1259428,eatout,non_mandatory,17.0,17.0,17.0,17.0,WALK,,,,162,,0out_0in
2884,117988822,1179888220,2877776,1259428,eatout,non_mandatory,4.0,17.0,17.0,20.0,WALK_LRF,,,,165,,0out_0in
2885,117988967,1179889670,2877779,1259428,othmaint,non_mandatory,21.0,17.0,7.0,14.0,DRIVEALONEFREE,,,,44,,0out_0in
2886,120382306,1203823060,2936153,1285862,shopping,non_mandatory,11.0,3.0,12.0,12.0,WALK_LOC,,,,112,,0out_0in
2887,120382301,1203823010,2936153,1285862,othmaint,non_mandatory,13.0,3.0,12.0,15.0,BIKE,,,,115,,0out_0in
2888,120382302,1203823020,2936153,1285862,othmaint,non_mandatory,10.0,3.0,17.0,18.0,WALK_LRF,,,,163,,0out_0in
2889,120382995,1203829950,2936170,1285879,othdiscr,non_mandatory,14.0,5.0,12.0,17.0,WALK,,,,117,,0out_0in
2890,120384474,1203844740,2936206,1285915,othmaint,non_mandatory,7.0,6.0,11.0,20.0,WALK,,,,108,,0out_0in
2891,120385972,1203859720,2936243,1285952,escort,non_mandatory,25.0,6.0,13.0,13.0,SHARED3FREE,,,,124,,0out_0in
2892,120385991,1203859910,2936243,1285952,othmaint,non_mandatory,7.0,6.0,14.0,15.0,WALK,,,,136,,0out_0in
2893,120385988,1203859880,2936243,1285952,othdiscr,non_mandatory,5.0,6.0,15.0,16.0,SHARED3FREE,,,,146,,1out_1in
2894,120385969,1203859690,2936243,1285952,eatout,non_mandatory,16.0,6.0,10.0,12.0,SHARED3FREE,,,,87,,0out_0in
2895,120386693,1203866930,2936260,1285969,shopping,non_mandatory,16.0,6.0,10.0,14.0,WALK,,,,89,,0out_0in
2896,120386685,1203866850,2936260,1285969,othdiscr,non_mandatory,9.0,6.0,16.0,16.0,WALK,,,,154,,0out_0in
2897,120387267,1203872670,2936274,1285983,shopping,non_mandatory,16.0,6.0,13.0,13.0,DRIVEALONEFREE,,,,124,,1out_2in
2898,120387259,1203872590,2936274,1285983,othdiscr,non_mandatory,10.0,6.0,13.0,16.0,SHARED2FREE,,,,127,,0out_0in
2899,120387240,1203872400,2936274,1285983,eatout,non_mandatory,6.0,6.0,16.0,16.0,WALK,,,,154,,0out_0in
2900,120388459,1203884590,2936303,1286012,social,non_mandatory,9.0,6.0,11.0,22.0,WALK,,,,110,,0out_0in
2901,120392999,1203929990,2936414,1286123,othdiscr,non_mandatory,8.0,7.0,16.0,17.0,WALK,,,,155,,0out_0in
2902,120397307,1203973070,2936519,1286228,othmaint,non_mandatory,20.0,7.0,8.0,13.0,WALK,,,,59,,0out_0in
2903,120398392,1203983920,2936546,1286255,eatout,non_mandatory,9.0,8.0,11.0,14.0,WALK,,,,102,,0out_0in
2904,120398583,1203985830,2936550,1286259,shopping,non_mandatory,11.0,8.0,12.0,13.0,WALK,,,,113,,0out_0in
2905,120398575,1203985750,2936550,1286259,othdiscr,non_mandatory,6.0,8.0,14.0,17.0,WALK,,,,138,,0out_0in
2906,120399608,1203996080,2936575,1286284,shopping,non_mandatory,1.0,8.0,8.0,14.0,WALK,,,,60,,0out_0in
2907,120402634,1204026340,2936649,1286358,othdiscr,non_mandatory,1.0,9.0,11.0,16.0,WALK_LRF,,,,104,,0out_0in
2908,120406619,1204066190,2936746,1286455,shopping,non_mandatory,18.0,9.0,11.0,14.0,WALK,,,,102,,0out_0in
2909,120407070,1204070700,2936757,1286466,shopping,non_mandatory,10.0,9.0,15.0,17.0,DRIVEALONEFREE,,,,147,,2out_2in
2910,120407065,1204070650,2936757,1286466,othmaint,non_mandatory,9.0,9.0,10.0,10.0,DRIVEALONEFREE,,,,85,,0out_0in
2911,120409440,1204094400,2936815,1286524,othdiscr,non_mandatory,6.0,10.0,9.0,17.0,TNC_SINGLE,,,,78,,0out_0in
2912,120410678,1204106780,2936845,1286554,shopping,non_mandatory,16.0,11.0,13.0,15.0,WALK_LOC,,,,126,,2out_0in
2913,120410679,1204106790,2936845,1286554,shopping,non_mandatory,16.0,11.0,16.0,17.0,TAXI,,,,155,,0out_2in
2914,120410793,1204107930,2936848,1286557,othdiscr,non_mandatory,11.0,11.0,15.0,16.0,DRIVEALONEFREE,,,,146,,1out_0in
2915,120410774,1204107740,2936848,1286557,eatout,non_mandatory,9.0,11.0,14.0,15.0,DRIVEALONEFREE,,,,136,,0out_0in
2916,120411785,1204117850,2936872,1286581,shopping,non_mandatory,16.0,14.0,17.0,17.0,WALK,,,,162,,0out_0in
2917,120413425,1204134250,2936912,1286621,shopping,non_mandatory,12.0,17.0,9.0,10.0,SHARED2FREE,,,,71,,3out_0in
2918,120413999,1204139990,2936926,1286635,shopping,non_mandatory,21.0,20.0,15.0,16.0,WALK,,,,146,,0out_0in
2919,120415180,1204151800,2936955,1286664,othdiscr,non_mandatory,15.0,22.0,9.0,18.0,WALK,,,,79,,0out_0in
2920,120419739,1204197390,2937066,1286775,shopping,non_mandatory,11.0,23.0,12.0,12.0,SHARED2FREE,,,,112,,0out_1in
2921,120419712,1204197120,2937066,1286775,eatout,non_mandatory,16.0,23.0,14.0,17.0,WALK,,,,138,,0out_0in
2922,120421412,1204214120,2937107,1286816,othdiscr,non_mandatory,5.0,25.0,11.0,14.0,WALK,,,,102,,0out_0in
2923,121240346,1212403460,2957081,1306790,othdiscr,non_mandatory,6.0,3.0,18.0,20.0,WALK,,,,171,,0out_0in
2924,121243962,1212439620,2957169,1306878,shopping,non_mandatory,2.0,7.0,18.0,20.0,WALK,,,,171,,0out_0in
2925,121256869,1212568690,2957484,1307193,othdiscr,non_mandatory,14.0,21.0,10.0,11.0,WALK_LOC,,,,86,,0out_0in
2926,121258591,1212585910,2957526,1307235,othdiscr,non_mandatory,17.0,21.0,11.0,17.0,WALK_LOC,,,,105,,0out_3in
2927,121262773,1212627730,2957628,1307337,othdiscr,non_mandatory,23.0,23.0,10.0,13.0,WALK,,,,88,,0out_0in
2928,121262986,1212629860,2957633,1307342,shopping,non_mandatory,20.0,23.0,14.0,14.0,DRIVEALONEFREE,,,,135,,0out_1in
2929,121262987,1212629870,2957633,1307342,shopping,non_mandatory,16.0,23.0,14.0,16.0,WALK,,,,137,,1out_3in
2930,121262959,1212629590,2957633,1307342,eatout,non_mandatory,4.0,23.0,12.0,13.0,WALK,,,,113,,0out_0in
2931,121263765,1212637650,2957652,1307361,shopping,non_mandatory,5.0,23.0,5.0,5.0,TNC_SHARED,,,,0,,0out_0in
2932,121263766,1212637660,2957652,1307361,shopping,non_mandatory,5.0,23.0,17.0,17.0,DRIVEALONEFREE,,,,162,,1out_0in
2933,123682847,1236828470,3016654,1340847,shopping,non_mandatory,17.0,8.0,11.0,12.0,DRIVEALONEFREE,,,,100,,0out_3in
2934,123682848,1236828480,3016654,1340847,shopping,non_mandatory,20.0,8.0,16.0,16.0,DRIVEALONEFREE,,,,154,,0out_2in
2935,123682880,1236828800,3016655,1340847,othdiscr,non_mandatory,9.0,8.0,11.0,14.0,DRIVEALONEFREE,,,,102,,0out_1in
2936,123687169,1236871690,3016760,1340900,escort,non_mandatory,16.0,10.0,9.0,14.0,WALK,,,,75,,0out_0in
2937,123687188,1236871880,3016760,1340900,othmaint,non_mandatory,4.0,10.0,14.0,15.0,WALK_HVY,,,,136,,0out_0in
2938,123687229,1236872290,3016761,1340900,othmaint,non_mandatory,9.0,10.0,13.0,16.0,WALK_LOC,,,,127,,0out_0in
2939,123687207,1236872070,3016761,1340900,eatout,non_mandatory,9.0,10.0,10.0,13.0,WALK,,,,88,,0out_0in
2940,123690140,1236901400,3016832,1340936,othmaint,non_mandatory,6.0,22.0,6.0,10.0,WALK,,,,23,,0out_0in
2941,123690141,1236901410,3016832,1340936,othmaint,non_mandatory,17.0,22.0,12.0,12.0,WALK,,,,112,,0out_0in
2942,123690142,1236901420,3016832,1340936,othmaint,non_mandatory,6.0,22.0,15.0,15.0,SHARED3FREE,,,,145,,0out_0in
2943,123690162,1236901620,3016833,1340936,escort,non_mandatory,5.0,22.0,14.0,15.0,TNC_SINGLE,,,,136,,0out_1in
2944,123690186,1236901860,3016833,1340936,shopping,non_mandatory,16.0,22.0,12.0,13.0,DRIVEALONEFREE,,,,113,,1out_0in
2945,125504961,1255049610,3061096,1363068,othdiscr,non_mandatory,18.0,3.0,7.0,17.0,WALK_LOC,,,,47,,0out_0in
2946,125508061,1255080610,3061172,1363106,escort,non_mandatory,22.0,7.0,8.0,8.0,WALK,,,,54,,0out_0in
2947,125508121,1255081210,3061173,1363106,othmaint,non_mandatory,11.0,7.0,7.0,7.0,WALK_LOC,,,,37,,0out_0in
2948,125511177,1255111770,3061248,1363144,escort,non_mandatory,3.0,8.0,9.0,9.0,WALK,,,,70,,0out_0in
2949,125511234,1255112340,3061249,1363144,othdiscr,non_mandatory,12.0,8.0,12.0,17.0,WALK,,,,117,,0out_0in
2950,125519967,1255199670,3061462,1363251,othdiscr,non_mandatory,20.0,11.0,18.0,21.0,WALK_LOC,,,,172,,0out_0in
2951,125519989,1255199890,3061463,1363251,eatout,non_mandatory,14.0,11.0,17.0,20.0,WALK,,,,165,,0out_1in
2952,125520019,1255200190,3061463,1363251,social,non_mandatory,16.0,11.0,7.0,11.0,WALK,,,,41,,0out_0in
2953,125531824,1255318240,3061751,1363395,shopping,non_mandatory,5.0,20.0,11.0,13.0,WALK,,,,101,,0out_0in
2954,125537687,1255376870,3061894,1363467,shopping,non_mandatory,20.0,24.0,12.0,13.0,DRIVEALONEFREE,,,,113,,0out_0in
2955,125537723,1255377230,3061895,1363467,othmaint,non_mandatory,7.0,24.0,15.0,16.0,WALK,,,,146,,0out_0in
2956,125537720,1255377200,3061895,1363467,othdiscr,non_mandatory,9.0,24.0,17.0,19.0,WALK_HVY,,,,164,,0out_0in
2957,126006476,1260064760,3073328,1369184,othmaint,non_mandatory,9.0,22.0,11.0,15.0,WALK_HVY,,,,103,,0out_0in
2958,126006686,1260066860,3073333,1369186,shopping,non_mandatory,7.0,22.0,15.0,15.0,DRIVEALONEFREE,,,,145,,0out_0in
2959,126006687,1260066870,3073333,1369186,shopping,non_mandatory,2.0,22.0,17.0,19.0,WALK,,,,164,,0out_0in
2960,126006681,1260066810,3073333,1369186,othmaint,non_mandatory,22.0,22.0,16.0,17.0,TAXI,,,,155,,0out_0in
2961,126006659,1260066590,3073333,1369186,eatout,non_mandatory,3.0,22.0,16.0,16.0,WALK,,,,154,,0out_0in
2962,126385133,1263851330,3082564,1373802,escort,non_mandatory,17.0,16.0,17.0,17.0,WALK,,,,162,,0out_0in
2963,126385134,1263851340,3082564,1373802,escort,non_mandatory,16.0,16.0,17.0,18.0,TAXI,,,,163,,0out_0in
2964,126388724,1263887240,3082651,1373845,shopping,non_mandatory,16.0,21.0,18.0,20.0,WALK,,,,171,,0out_0in
2965,126388697,1263886970,3082651,1373845,eatout,non_mandatory,1.0,21.0,21.0,21.0,SHARED2FREE,,,,184,,0out_0in
2966,127618109,1276181090,3112636,1384875,shopping,non_mandatory,1.0,10.0,15.0,16.0,WALK_LRF,,,,146,,0out_1in
2967,127618164,1276181640,3112638,1384875,eatout,non_mandatory,11.0,10.0,10.0,13.0,WALK,,,,88,,0out_0in
2968,127619913,1276199130,3112680,1384889,shopping,non_mandatory,14.0,11.0,20.0,22.0,TNC_SINGLE,,,,182,,0out_0in
2969,127622368,1276223680,3112740,1384909,othmaint,non_mandatory,16.0,21.0,14.0,17.0,BIKE,,,,138,,0out_0in
2970,128191166,1281911660,3126613,1389534,shopping,non_mandatory,11.0,16.0,12.0,13.0,TNC_SINGLE,,,,113,,0out_0in
2971,128191167,1281911670,3126613,1389534,shopping,non_mandatory,16.0,16.0,18.0,18.0,WALK,,,,169,,0out_0in
2972,128661600,1286616000,3138087,1392610,shopping,non_mandatory,5.0,25.0,13.0,16.0,BIKE,,,,127,,0out_1in
2973,128661841,1286618410,3138093,1392610,othmaint,non_mandatory,22.0,25.0,10.0,16.0,WALK_LOC,,,,91,,0out_0in
2974,128661838,1286618380,3138093,1392610,othdiscr,non_mandatory,10.0,25.0,21.0,21.0,WALK_LRF,,,,184,,0out_0in
2975,130173284,1301732840,3174958,1400342,eatout,non_mandatory,8.0,10.0,15.0,17.0,WALK,,,,147,,0out_0in
2976,130173347,1301733470,3174959,1400342,othmaint,non_mandatory,6.0,10.0,13.0,14.0,SHARED2FREE,,,,125,,0out_0in
2977,130173348,1301733480,3174959,1400342,othmaint,non_mandatory,7.0,10.0,17.0,17.0,WALK,,,,162,,0out_0in
2978,130173355,1301733550,3174959,1400342,social,non_mandatory,1.0,10.0,17.0,19.0,WALK_LRF,,,,164,,0out_0in
2979,130173369,1301733690,3174960,1400342,escort,non_mandatory,13.0,10.0,14.0,23.0,WALK,,,,144,,0out_0in
2980,130173393,1301733930,3174960,1400342,shopping,non_mandatory,11.0,10.0,12.0,14.0,WALK,,,,114,,0out_0in
2981,130173426,1301734260,3174961,1400342,othdiscr,non_mandatory,9.0,10.0,14.0,16.0,BIKE,,,,137,,0out_0in
2982,130173492,1301734920,3174963,1400342,escort,non_mandatory,5.0,10.0,16.0,17.0,SHARED2FREE,,,,155,,0out_0in
2983,130173516,1301735160,3174963,1400342,shopping,non_mandatory,16.0,10.0,17.0,21.0,WALK,,,,166,,1out_0in
2984,130177444,1301774440,3175059,1400360,othdiscr,non_mandatory,24.0,11.0,13.0,17.0,WALK,,,,128,,0out_0in
2985,130177589,1301775890,3175063,1400360,eatout,non_mandatory,16.0,11.0,9.0,18.0,WALK,,,,79,,0out_0in
2986,130177590,1301775900,3175063,1400360,eatout,non_mandatory,16.0,11.0,18.0,18.0,WALK,,,,169,,0out_0in
2987,130184070,1301840700,3175221,1400387,escort,non_mandatory,12.0,21.0,10.0,17.0,TNC_SINGLE,,,,92,,0out_0in
2988,130184135,1301841350,3175222,1400387,shopping,non_mandatory,5.0,21.0,7.0,12.0,WALK,,,,42,,0out_0in
2989,130184138,1301841380,3175222,1400387,social,non_mandatory,11.0,21.0,14.0,17.0,WALK,,,,138,,0out_0in
2990,130184139,1301841390,3175222,1400387,social,non_mandatory,5.0,21.0,20.0,20.0,WALK,,,,180,,0out_0in
2991,130184209,1301842090,3175224,1400387,othdiscr,non_mandatory,9.0,21.0,8.0,22.0,WALK_LOC,,,,68,,1out_1in
2992,130184234,1301842340,3175225,1400387,escort,non_mandatory,16.0,21.0,8.0,9.0,WALK,,,,55,,0out_0in
2993,130719918,1307199180,3188290,1402915,othmaint,non_mandatory,14.0,10.0,18.0,20.0,WALK,,,,171,,0out_0in
2994,130720079,1307200790,3188294,1402915,othdiscr,non_mandatory,4.0,10.0,11.0,13.0,WALK_LRF,,,,101,,0out_0in
2995,130998715,1309987150,3195090,1406850,othdiscr,non_mandatory,7.0,3.0,10.0,16.0,WALK,,,,91,,0out_0in
2996,130999617,1309996170,3195112,1406872,othdiscr,non_mandatory,16.0,5.0,10.0,13.0,WALK_LOC,,,,88,,0out_0in
2997,131001134,1310011340,3195149,1406909,othdiscr,non_mandatory,11.0,6.0,12.0,21.0,WALK,,,,121,,0out_0in
2998,131004332,1310043320,3195227,1406987,othdiscr,non_mandatory,9.0,8.0,11.0,14.0,WALK,,,,102,,0out_0in
2999,131007784,1310077840,3195311,1407071,shopping,non_mandatory,5.0,9.0,12.0,15.0,TNC_SINGLE,,,,115,,0out_3in
3000,131007779,1310077790,3195311,1407071,othmaint,non_mandatory,2.0,9.0,18.0,20.0,WALK_HVY,,,,171,,0out_0in
3001,131007776,1310077760,3195311,1407071,othdiscr,non_mandatory,22.0,9.0,16.0,18.0,TNC_SINGLE,,,,156,,0out_2in
3002,131008681,1310086810,3195333,1407093,othmaint,non_mandatory,2.0,17.0,14.0,16.0,SHARED2FREE,,,,137,,1out_0in
3003,131008678,1310086780,3195333,1407093,othdiscr,non_mandatory,16.0,17.0,12.0,13.0,SHARED2FREE,,,,113,,0out_0in
3004,131008850,1310088500,3195337,1407097,shopping,non_mandatory,21.0,17.0,11.0,13.0,SHARED3FREE,,,,101,,0out_3in
3005,131009441,1310094410,3195352,1407112,escort,non_mandatory,8.0,18.0,13.0,13.0,TNC_SINGLE,,,,124,,0out_2in
3006,131009829,1310098290,3195361,1407121,othmaint,non_mandatory,10.0,18.0,11.0,14.0,SHARED2FREE,,,,102,,0out_0in
3007,131012204,1310122040,3195419,1407179,othdiscr,non_mandatory,10.0,19.0,9.0,11.0,WALK,,,,72,,0out_0in
3008,132514980,1325149800,3232072,1443832,othmaint,non_mandatory,15.0,3.0,6.0,6.0,WALK,,,,19,,0out_0in
3009,132517604,1325176040,3232136,1443896,othmaint,non_mandatory,9.0,6.0,16.0,16.0,WALK_LOC,,,,154,,2out_1in
3010,132517582,1325175820,3232136,1443896,eatout,non_mandatory,22.0,6.0,16.0,18.0,WALK_LOC,,,,156,,1out_1in
3011,132523445,1325234450,3232279,1444039,eatout,non_mandatory,5.0,7.0,15.0,18.0,WALK,,,,148,,0out_0in
3012,132525112,1325251120,3232319,1444079,shopping,non_mandatory,5.0,7.0,17.0,17.0,SHARED3FREE,,,,162,,1out_0in
3013,132525104,1325251040,3232319,1444079,othdiscr,non_mandatory,2.0,7.0,18.0,22.0,WALK,,,,173,,0out_0in
3014,132531768,1325317680,3232482,1444242,eatout,non_mandatory,2.0,9.0,21.0,22.0,WALK_LRF,,,,185,,0out_0in
3015,132531798,1325317980,3232482,1444242,social,non_mandatory,2.0,9.0,20.0,20.0,DRIVEALONEFREE,,,,180,,0out_0in
3016,132532156,1325321560,3232491,1444251,othdiscr,non_mandatory,2.0,9.0,11.0,15.0,WALK_LRF,,,,103,,1out_0in
3017,132532157,1325321570,3232491,1444251,othdiscr,non_mandatory,8.0,9.0,17.0,19.0,TNC_SINGLE,,,,164,,0out_0in
3018,132533632,1325336320,3232527,1444287,othdiscr,non_mandatory,11.0,9.0,17.0,19.0,WALK,,,,164,,0out_0in
3019,132535518,1325355180,3232573,1444333,othdiscr,non_mandatory,5.0,9.0,12.0,15.0,BIKE,,,,115,,0out_0in
3020,132536420,1325364200,3232595,1444355,othdiscr,non_mandatory,12.0,9.0,10.0,12.0,WALK_LRF,,,,87,,0out_0in
3021,132539618,1325396180,3232673,1444433,othdiscr,non_mandatory,13.0,9.0,9.0,10.0,WALK_LRF,,,,71,,0out_0in
3022,132539599,1325395990,3232673,1444433,eatout,non_mandatory,14.0,9.0,21.0,22.0,WALK_LRF,,,,185,,0out_0in
3023,132544989,1325449890,3232804,1444564,othdiscr,non_mandatory,9.0,11.0,17.0,20.0,WALK,,,,165,,0out_0in
3024,132550729,1325507290,3232944,1444704,othdiscr,non_mandatory,14.0,14.0,5.0,6.0,WALK,,,,1,,0out_0in
3025,132557109,1325571090,3233100,1444860,escort,non_mandatory,18.0,17.0,17.0,17.0,SHARED3FREE,,,,162,,0out_0in
3026,132557106,1325571060,3233100,1444860,eatout,non_mandatory,17.0,17.0,18.0,22.0,WALK,,,,173,,0out_0in
3027,132557658,1325576580,3233113,1444873,othdiscr,non_mandatory,17.0,17.0,15.0,17.0,WALK,,,,147,,0out_0in
3028,132557639,1325576390,3233113,1444873,eatout,non_mandatory,13.0,17.0,18.0,19.0,WALK,,,,170,,0out_0in
