household_id,age,PNUM,sex,pemploy,pstudent,ptype,age_16_to_19,age_16_p,adult,male,female,has_non_worker,has_retiree,has_preschool_kid,has_driving_kid,has_school_kid,has_full_time,has_part_time,has_university,student_is_employed,nonstudent_to_school,is_student,is_gradeschool,is_highschool,is_university,school_segment,is_worker,home_zone_id,value_of_time,school_zone_id,school_location_logsum,distance_to_school,roundtrip_auto_time_to_school,workplace_zone_id,workplace_location_logsum,distance_to_work,workplace_in_cbd,work_zone_area_type,roundtrip_auto_time_to_work,work_auto_savings,work_auto_savings_ratio,free_parking_at_work,income,hhsize,HHT,auto_ownership,num_workers,sample_rate,income_in_thousands,income_segment,median_value_of_time,hh_value_of_time,num_non_workers,num_drivers,num_adults,num_children,num_young_children,num_children_5_to_15,num_children_16_to_17,num_college_age,num_young_adults,non_family,family,home_is_urban,home_is_rural,hh_work_auto_savings_ratio,auPkRetail,auPkTotal,auOpRetail,auOpTotal,trPkRetail,trPkTotal,trOpRetail,trOpTotal,nmRetail,nmTotal,DISTRICT,SD,county_id,TOTHH,TOTPOP,TOTACRE,RESACRE,CIACRE,TOTEMP,AGE0519,RETEMPN,FPSEMPN,HEREMPN,OTHEMPN,AGREMPN,MWTEMPN,PRKCST,OPRKCST,area_type,HSENROLL,COLLFTE,COLLPTE,TOPOLOGY,TERMINAL,household_density,employment_density,density_index,is_cbd
1119939,34,1,1,1,3,1,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,0,True,16,13.77235451112827,-1,,,0.0,1,14.391638540824063,0.51,True,0.0,3.73,17.6825,0.14735417,False,45000,3,1,1,2,0.02,45.0,2,8.81,13.77235451112827,1,2,2,1,0,1,0,0,2,False,True,True,False,0.31816334,9.312158663142275,12.554715353239278,9.309851535862029,12.554250345219318,7.016153642361786,10.534220861272347,6.945206169705918,10.442447057629572,8.247303259214123,11.373742452328104,1,1,1,6164,10272,123.4,13.73247,72.0,23407,279,2791,11982,4588,3569,65,412,164.00706,532.0228900000001,0,0.0,0.0,0.0,2,4.75017,71.8980801556283,273.02374467923295,56.91110757846511,False
1119939,31,2,2,1,3,1,False,True,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,0,True,16,13.77235451112827,-1,,,0.0,2,14.42094930901804,0.66,True,0.0,5.0699997,20.4971,0.17080918,False,45000,3,1,1,2,0.02,45.0,2,8.81,13.77235451112827,1,2,2,1,0,1,0,0,2,False,True,True,False,0.31816334,9.312158663142275,12.554715353239278,9.309851535862029,12.554250345219318,7.016153642361786,10.534220861272347,6.945206169705918,10.442447057629572,8.247303259214123,11.373742452328104,1,1,1,6164,10272,123.4,13.73247,72.0,23407,279,2791,11982,4588,3569,65,412,164.00706,532.0228900000001,0,0.0,0.0,0.0,2,4.75017,71.8980801556283,273.02374467923295,56.91110757846511,False
1119939,11,3,1,4,1,5,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,1,False,16,9.186160458922556,8,12.12502098468499,1.39,9.309999,-1,,,False,,0.0,0.0,0.0,False,45000,3,1,1,2,0.02,45.0,2,8.81,13.77235451112827,1,2,2,1,0,1,0,0,2,False,True,True,False,0.31816334,9.312158663142275,12.554715353239278,9.309851535862029,12.554250345219318,7.016153642361786,10.534220861272347,6.945206169705918,10.442447057629572,8.247303259214123,11.373742452328104,1,1,1,6164,10272,123.4,13.73247,72.0,23407,279,2791,11982,4588,3569,65,412,164.00706,532.0228900000001,0,0.0,0.0,0.0,2,4.75017,71.8980801556283,273.02374467923295,56.91110757846511,False
1747467,36,1,2,1,3,1,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0,True,16,15.5812014089547,-1,,,0.0,11,15.79076888558528,1.13,True,0.0,6.85,23.182701,0.19318917,False,76000,3,1,0,2,0.02,76.0,3,10.44,15.5812014089547,1,2,2,1,0,1,0,0,0,False,True,True,False,0.3402317,9.312158663142275,12.554715353239278,9.309851535862029,12.554250345219318,7.016153642361786,10.534220861272347,6.945206169705918,10.442447057629572,8.247303259214123,11.373742452328104,1,1,1,6164,10272,123.4,13.73247,72.0,23407,279,2791,11982,4588,3569,65,412,164.00706,532.0228900000001,0,0.0,0.0,0.0,2,4.75017,71.8980801556283,273.02374467923295,56.91110757846511,False
1747467,67,2,1,2,3,1,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,0,True,16,15.5812014089547,-1,,,0.0,12,15.810492366417014,0.67,True,0.0,4.65,17.645102,0.14704251,False,76000,3,1,0,2,0.02,76.0,3,10.44,15.5812014089547,1,2,2,1,0,1,0,0,0,False,True,True,False,0.3402317,9.312158663142275,12.554715353239278,9.309851535862029,12.554250345219318,7.016153642361786,10.534220861272347,6.945206169705918,10.442447057629572,8.247303259214123,11.373742452328104,1,1,1,6164,10272,123.4,13.73247,72.0,23407,279,2791,11982,4588,3569,65,412,164.00706,532.0228900000001,0,0.0,0.0,0.0,2,4.75017,71.8980801556283,273.02374467923295,56.91110757846511,False
1747467,8,3,1,4,1,5,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,1,False,16,10.392661339772785,17,20.51958126009443,0.55,3.84,-1,,,False,,0.0,0.0,0.0,False,76000,3,1,0,2,0.02,76.0,3,10.44,15.5812014089547,1,2,2,1,0,1,0,0,0,False,True,True,False,0.3402317,9.312158663142275,12.554715353239278,9.309851535862029,12.554250345219318,7.016153642361786,10.534220861272347,6.945206169705918,10.442447057629572,8.247303259214123,11.373742452328104,1,1,1,6164,10272,123.4,13.73247,72.0,23407,279,2791,11982,4588,3569,65,412,164.00706,532.0228900000001,0,0.0,0.0,0.0,2,4.75017,71.8980801556283,273.02374467923295,56.91110757846511,False
1810015,29,1,1,3,2,4,False,True,True,True,False,True,False,True,True,False,True,True,False,False,False,True,False,False,True,3,False,16,3.705326363656352,12,10.535691561088802,0.67,4.65,-1,,,False,,0.0,0.0,0.0,False,99700,9,2,1,4,0.02,99.7,3,10.44,3.705326363656352,5,8,8,1,1,0,0,3,3,False,True,True,False,0.71195495,9.312158663142275,12.554715353239278,9.309851535862029,12.554250345219318,7.016153642361786,10.534220861272347,6.945206169705918,10.442447057629572,8.247303259214123,11.373742452328104,1,1,1,6164,10272,123.4,13.73247,72.0,23407,279,2791,11982,4588,3569,65,412,164.00706,532.0228900000001,0,0.0,0.0,0.0,2,4.75017,71.8980801556283,273.02374467923295,56.91110757846511,False
1810015,20,2,1,3,3,2,False,True,True,True,False,True,False,True,True,False,True,True,True,False,False,False,False,False,False,0,False,16,3.705326363656352,-1,,,0.0,-1,,,False,,0.0,0.0,0.0,False,99700,9,2,1,4,0.02,99.7,3,10.44,3.705326363656352,5,8,8,1,1,0,0,3,3,False,True,True,False,0.71195495,9.312158663142275,12.554715353239278,9.309851535862029,12.554250345219318,7.016153642361786,10.534220861272347,6.945206169705918,10.442447057629572,8.247303259214123,11.373742452328104,1,1,1,6164,10272,123.4,13.73247,72.0,23407,279,2791,11982,4588,3569,65,412,164.00706,532.0228900000001,0,0.0,0.0,0.0,2,4.75017,71.8980801556283,273.02374467923295,56.91110757846511,False
1810015,27,3,1,1,3,1,False,True,True,True,False,True,False,True,True,False,True,True,True,False,False,False,False,False,False,0,True,16,3.705326363656352,-1,,,0.0,15,14.465318636285936,0.47,True,0.0,3.3899999,16.379402,0.13649502,False,99700,9,2,1,4,0.02,99.7,3,10.44,3.705326363656352,5,8,8,1,1,0,0,3,3,False,True,True,False,0.71195495,9.312158663142275,12.554715353239278,9.309851535862029,12.554250345219318,7.016153642361786,10.534220861272347,6.945206169705918,10.442447057629572,8.247303259214123,11.373742452328104,1,1,1,6164,10272,123.4,13.73247,72.0,23407,279,2791,11982,4588,3569,65,412,164.00706,532.0228900000001,0,0.0,0.0,0.0,2,4.75017,71.8980801556283,273.02374467923295,56.91110757846511,False
1810015,24,4,1,2,3,1,False,True,True,True,False,True,False,True,True,False,True,True,True,False,False,False,False,False,False,0,True,16,3.705326363656352,-1,,,0.0,13,14.461210466251648,0.46,True,0.0,2.99,15.41,0.12841667,False,99700,9,2,1,4,0.02,99.7,3,10.44,3.705326363656352,5,8,8,1,1,0,0,3,3,False,True,True,False,0.71195495,9.312158663142275,12.554715353239278,9.309851535862029,12.554250345219318,7.016153642361786,10.534220861272347,6.945206169705918,10.442447057629572,8.247303259214123,11.373742452328104,1,1,1,6164,10272,123.4,13.73247,72.0,23407,279,2791,11982,4588,3569,65,412,164.00706,532.0228900000001,0,0.0,0.0,0.0,2,4.75017,71.8980801556283,273.02374467923295,56.91110757846511,False
1810015,58,5,2,3,3,2,False,True,True,False,True,True,False,True,True,False,True,True,True,False,False,False,False,False,False,0,False,16,3.705326363656352,-1,,,0.0,-1,,,False,,0.0,0.0,0.0,False,99700,9,2,1,4,0.02,99.7,3,10.44,3.705326363656352,5,8,8,1,1,0,0,3,3,False,True,True,False,0.71195495,9.312158663142275,12.554715353239278,9.309851535862029,12.554250345219318,7.016153642361786,10.534220861272347,6.945206169705918,10.442447057629572,8.247303259214123,11.373742452328104,1,1,1,6164,10272,123.4,13.73247,72.0,23407,279,2791,11982,4588,3569,65,412,164.00706,532.0228900000001,0,0.0,0.0,0.0,2,4.75017,71.8980801556283,273.02374467923295,56.91110757846511,False
1810015,3,6,2,4,1,6,False,False,False,False,True,True,False,False,True,False,True,True,True,False,False,True,True,False,False,1,False,16,2.4714526845587867,8,11.178622471450844,1.39,9.309999,-1,,,False,,0.0,0.0,0.0,False,99700,9,2,1,4,0.02,99.7,3,10.44,3.705326363656352,5,8,8,1,1,0,0,3,3,False,True,True,False,0.71195495,9.312158663142275,12.554715353239278,9.309851535862029,12.554250345219318,7.016153642361786,10.534220861272347,6.945206169705918,10.442447057629572,8.247303259214123,11.373742452328104,1,1,1,6164,10272,123.4,13.73247,72.0,23407,279,2791,11982,4588,3569,65,412,164.00706,532.0228900000001,0,0.0,0.0,0.0,2,4.75017,71.8980801556283,273.02374467923295,56.91110757846511,False
1810015,19,7,2,2,1,5,True,True,True,False,True,True,False,True,False,False,True,True,True,True,False,True,False,True,False,2,True,16,3.705326363656352,13,7.554959896288849,0.46,2.99,22,14.47577558509536,1.01,True,0.0,5.84,25.505198,0.21254331,False,99700,9,2,1,4,0.02,99.7,3,10.44,3.705326363656352,5,8,8,1,1,0,0,3,3,False,True,True,False,0.71195495,9.312158663142275,12.554715353239278,9.309851535862029,12.554250345219318,7.016153642361786,10.534220861272347,6.945206169705918,10.442447057629572,8.247303259214123,11.373742452328104,1,1,1,6164,10272,123.4,13.73247,72.0,23407,279,2791,11982,4588,3569,65,412,164.00706,532.0228900000001,0,0.0,0.0,0.0,2,4.75017,71.8980801556283,273.02374467923295,56.91110757846511,False
1810015,31,8,2,3,3,2,False,True,True,False,True,True,False,True,True,False,True,True,True,False,False,False,False,False,False,0,False,16,3.705326363656352,-1,,,0.0,-1,,,False,,0.0,0.0,0.0,False,99700,9,2,1,4,0.02,99.7,3,10.44,3.705326363656352,5,8,8,1,1,0,0,3,3,False,True,True,False,0.71195495,9.312158663142275,12.554715353239278,9.309851535862029,12.554250345219318,7.016153642361786,10.534220861272347,6.945206169705918,10.442447057629572,8.247303259214123,11.373742452328104,1,1,1,6164,10272,123.4,13.73247,72.0,23407,279,2791,11982,4588,3569,65,412,164.00706,532.0228900000001,0,0.0,0.0,0.0,2,4.75017,71.8980801556283,273.02374467923295,56.91110757846511,False
1810015,36,9,2,1,3,1,False,True,True,False,True,True,False,True,True,False,True,True,True,False,False,False,False,False,False,0,True,16,3.705326363656352,-1,,,0.0,21,14.455337491545183,0.96,True,1.0,5.26,28.139997,0.23449998,False,99700,9,2,1,4,0.02,99.7,3,10.44,3.705326363656352,5,8,8,1,1,0,0,3,3,False,True,True,False,0.71195495,9.312158663142275,12.554715353239278,9.309851535862029,12.554250345219318,7.016153642361786,10.534220861272347,6.945206169705918,10.442447057629572,8.247303259214123,11.373742452328104,1,1,1,6164,10272,123.4,13.73247,72.0,23407,279,2791,11982,4588,3569,65,412,164.00706,532.0228900000001,0,0.0,0.0,0.0,2,4.75017,71.8980801556283,273.02374467923295,56.91110757846511,False
2223759,28,1,2,1,3,1,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,True,16,7.408554295817758,-1,,,0.0,1,14.01123384048398,0.51,True,0.0,3.73,17.6825,0.14735417,False,144100,2,1,0,2,0.02,144.1,4,12.86,7.408554295817758,0,2,2,0,0,0,0,0,2,False,True,True,False,0.4657992,9.312158663142275,12.554715353239278,9.309851535862029,12.554250345219318,7.016153642361786,10.534220861272347,6.945206169705918,10.442447057629572,8.247303259214123,11.373742452328104,1,1,1,6164,10272,123.4,13.73247,72.0,23407,279,2791,11982,4588,3569,65,412,164.00706,532.0228900000001,0,0.0,0.0,0.0,2,4.75017,71.8980801556283,273.02374467923295,56.91110757846511,False
2223759,29,2,1,1,3,1,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,True,16,7.408554295817758,-1,,,0.0,23,14.01521677947659,1.21,True,1.0,8.01,38.2134,0.31844503,False,144100,2,1,0,2,0.02,144.1,4,12.86,7.408554295817758,0,2,2,0,0,0,0,0,2,False,True,True,False,0.4657992,9.312158663142275,12.554715353239278,9.309851535862029,12.554250345219318,7.016153642361786,10.534220861272347,6.945206169705918,10.442447057629572,8.247303259214123,11.373742452328104,1,1,1,6164,10272,123.4,13.73247,72.0,23407,279,2791,11982,4588,3569,65,412,164.00706,532.0228900000001,0,0.0,0.0,0.0,2,4.75017,71.8980801556283,273.02374467923295,56.91110757846511,False
2832429,93,1,2,3,3,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,16,7.951880936376377,-1,,,0.0,-1,,,False,,0.0,0.0,0.0,False,0,1,0,1,0,0.02,0.0,1,6.01,7.951880936376377,1,1,1,0,0,0,0,0,0,False,False,True,False,0.0,9.312158663142275,12.554715353239278,9.309851535862029,12.554250345219318,7.016153642361786,10.534220861272347,6.945206169705918,10.442447057629572,8.247303259214123,11.373742452328104,1,1,1,6164,10272,123.4,13.73247,72.0,23407,279,2791,11982,4588,3569,65,412,164.00706,532.0228900000001,0,0.0,0.0,0.0,2,4.75017,71.8980801556283,273.02374467923295,56.91110757846511,False
226869,28,1,1,2,3,1,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,True,9,2.5758755480394475,-1,,,0.0,24,15.354599835527909,1.67,True,0.0,11.389999,27.812798,0.23177332,False,4000,2,1,0,1,0.02,4.0,1,6.01,2.5758755480394475,1,2,2,0,0,0,0,0,2,False,True,True,False,0.23177332,9.189502970549922,12.42603649750106,9.18403503221456,12.415459798818294,7.188751482939328,10.303186204562111,7.149056558862683,10.260609520047622,7.415629777091658,10.758663414411654,1,1,1,5545,10171,112.0,9.79332,47.0,31248,1034,123,8750,9500,12434,4,437,181.05391,299.21539,0,26.92893,2035.58118,20.60887,2,5.22542,97.63472182996168,550.2055523431277,82.92038669699788,False
226869,27,2,2,3,3,2,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,False,9,2.5758755480394475,-1,,,0.0,-1,,,False,,0.0,0.0,0.0,False,4000,2,1,0,1,0.02,4.0,1,6.01,2.5758755480394475,1,2,2,0,0,0,0,0,2,False,True,True,False,0.23177332,9.189502970549922,12.42603649750106,9.18403503221456,12.415459798818294,7.188751482939328,10.303186204562111,7.149056558862683,10.260609520047622,7.415629777091658,10.758663414411654,1,1,1,5545,10171,112.0,9.79332,47.0,31248,1034,123,8750,9500,12434,4,437,181.05391,299.21539,0,26.92893,2035.58118,20.60887,2,5.22542,97.63472182996168,550.2055523431277,82.92038669699788,False
287819,42,1,2,3,2,4,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,3,False,9,1.2964611351540605,9,11.786408125520058,0.17,1.08,-1,,,False,,0.0,0.0,0.0,False,6500,2,3,1,0,0.02,6.5,1,6.01,1.2964611351540605,2,1,1,1,0,1,0,0,0,False,True,True,False,0.0,9.189502970549922,12.42603649750106,9.18403503221456,12.415459798818294,7.188751482939328,10.303186204562111,7.149056558862683,10.260609520047622,7.415629777091658,10.758663414411654,1,1,1,5545,10171,112.0,9.79332,47.0,31248,1034,123,8750,9500,12434,4,437,181.05391,299.21539,0,26.92893,2035.58118,20.60887,2,5.22542,97.63472182996168,550.2055523431277,82.92038669699788,False
287819,11,2,2,4,1,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,1,False,9,0.8647395771477583,9,20.44705258728577,0.17,1.08,-1,,,False,,0.0,0.0,0.0,False,6500,2,3,1,0,0.02,6.5,1,6.01,1.2964611351540605,2,1,1,1,0,1,0,0,0,False,True,True,False,0.0,9.189502970549922,12.42603649750106,9.18403503221456,12.415459798818294,7.188751482939328,10.303186204562111,7.149056558862683,10.260609520047622,7.415629777091658,10.758663414411654,1,1,1,5545,10171,112.0,9.79332,47.0,31248,1034,123,8750,9500,12434,4,437,181.05391,299.21539,0,26.92893,2035.58118,20.60887,2,5.22542,97.63472182996168,550.2055523431277,82.92038669699788,False
287846,50,1,1,3,3,2,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,False,9,5.733982654827306,-1,,,0.0,-1,,,False,,0.0,0.0,0.0,False,22600,2,2,1,0,0.02,22.6,1,6.01,5.733982654827306,2,2,1,1,0,0,1,0,0,False,True,True,False,0.0,9.189502970549922,12.42603649750106,9.18403503221456,12.415459798818294,7.188751482939328,10.303186204562111,7.149056558862683,10.260609520047622,7.415629777091658,10.758663414411654,1,1,1,5545,10171,112.0,9.79332,47.0,31248,1034,123,8750,9500,12434,4,437,181.05391,299.21539,0,26.92893,2035.58118,20.60887,2,5.22542,97.63472182996168,550.2055523431277,82.92038669699788,False
287846,16,2,1,3,1,5,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,2,False,9,3.8245664307698135,13,17.46403904904737,1.34,9.48,-1,,,False,,0.0,0.0,0.0,False,22600,2,2,1,0,0.02,22.6,1,6.01,5.733982654827306,2,2,1,1,0,0,1,0,0,False,True,True,False,0.0,9.189502970549922,12.42603649750106,9.18403503221456,12.415459798818294,7.188751482939328,10.303186204562111,7.149056558862683,10.260609520047622,7.415629777091658,10.758663414411654,1,1,1,5545,10171,112.0,9.79332,47.0,31248,1034,123,8750,9500,12434,4,437,181.05391,299.21539,0,26.92893,2035.58118,20.60887,2,5.22542,97.63472182996168,550.2055523431277,82.92038669699788,False
567136,77,1,1,3,3,3,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,9,3.5507634026007984,-1,,,0.0,-1,,,False,,0.0,0.0,0.0,False,29500,1,4,0,0,0.02,29.5,1,6.01,3.5507634026007984,1,1,1,0,0,0,0,0,0,True,False,True,False,0.0,9.189502970549922,12.42603649750106,9.18403503221456,12.415459798818294,7.188751482939328,10.303186204562111,7.149056558862683,10.260609520047622,7.415629777091658,10.758663414411654,1,1,1,5545,10171,112.0,9.79332,47.0,31248,1034,123,8750,9500,12434,4,437,181.05391,299.21539,0,26.92893,2035.58118,20.60887,2,5.22542,97.63472182996168,550.2055523431277,82.92038669699788,False
702283,69,1,2,3,3,3,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,False,9,5.3572088309053605,-1,,,0.0,-1,,,False,,0.0,0.0,0.0,False,14500,2,7,0,0,0.02,14.5,1,6.01,5.3572088309053605,2,2,2,0,0,0,0,0,0,True,False,True,False,0.0,9.189502970549922,12.42603649750106,9.18403503221456,12.415459798818294,7.188751482939328,10.303186204562111,7.149056558862683,10.260609520047622,7.415629777091658,10.758663414411654,1,1,1,5545,10171,112.0,9.79332,47.0,31248,1034,123,8750,9500,12434,4,437,181.05391,299.21539,0,26.92893,2035.58118,20.60887,2,5.22542,97.63472182996168,550.2055523431277,82.92038669699788,False
702283,71,2,2,3,3,3,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,False,9,5.3572088309053605,-1,,,0.0,-1,,,False,,0.0,0.0,0.0,False,14500,2,7,0,0,0.02,14.5,1,6.01,5.3572088309053605,2,2,2,0,0,0,0,0,0,True,False,True,False,0.0,9.189502970549922,12.42603649750106,9.18403503221456,12.415459798818294,7.188751482939328,10.303186204562111,7.149056558862683,10.260609520047622,7.415629777091658,10.758663414411654,1,1,1,5545,10171,112.0,9.79332,47.0,31248,1034,123,8750,9500,12434,4,437,181.05391,299.21539,0,26.92893,2035.58118,20.60887,2,5.22542,97.63472182996168,550.2055523431277,82.92038669699788,False
764150,52,1,1,3,3,2,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,9,7.593970066915795,-1,,,0.0,-1,,,False,,0.0,0.0,0.0,False,34630,1,4,1,0,0.02,34.63,2,8.81,7.593970066915795,1,1,1,0,0,0,0,0,0,True,False,True,False,0.0,9.189502970549922,12.42603649750106,9.18403503221456,12.415459798818294,7.188751482939328,10.303186204562111,7.149056558862683,10.260609520047622,7.415629777091658,10.758663414411654,1,1,1,5545,10171,112.0,9.79332,47.0,31248,1034,123,8750,9500,12434,4,437,181.05391,299.21539,0,26.92893,2035.58118,20.60887,2,5.22542,97.63472182996168,550.2055523431277,82.92038669699788,False
822837,57,1,1,1,3,1,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,True,9,18.24537735611029,-1,,,0.0,4,13.695882972174385,1.23,True,0.0,8.16,15.9552,0.13296,False,44050,1,4,1,1,0.02,44.05,2,8.81,18.24537735611029,0,1,1,0,0,0,0,0,0,True,False,True,False,0.13296,9.189502970549922,12.42603649750106,9.18403503221456,12.415459798818294,7.188751482939328,10.303186204562111,7.149056558862683,10.260609520047622,7.415629777091658,10.758663414411654,1,1,1,5545,10171,112.0,9.79332,47.0,31248,1034,123,8750,9500,12434,4,437,181.05391,299.21539,0,26.92893,2035.58118,20.60887,2,5.22542,97.63472182996168,550.2055523431277,82.92038669699788,False
1024353,40,1,2,3,3,2,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,False,9,4.196193892147943,-1,,,0.0,-1,,,False,,0.0,0.0,0.0,False,58000,2,3,0,0,0.02,58.0,2,8.81,4.196193892147943,2,1,1,1,1,0,0,0,0,False,True,True,False,0.0,9.189502970549922,12.42603649750106,9.18403503221456,12.415459798818294,7.188751482939328,10.303186204562111,7.149056558862683,10.260609520047622,7.415629777091658,10.758663414411654,1,1,1,5545,10171,112.0,9.79332,47.0,31248,1034,123,8750,9500,12434,4,437,181.05391,299.21539,0,26.92893,2035.58118,20.60887,2,5.22542,97.63472182996168,550.2055523431277,82.92038669699788,False
1024353,4,2,1,4,1,6,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,1,False,9,2.7988613260626782,25,10.77075409364869,1.59,10.530001,-1,,,False,,0.0,0.0,0.0,False,58000,2,3,0,0,0.02,58.0,2,8.81,4.196193892147943,2,1,1,1,1,0,0,0,0,False,True,True,False,0.0,9.189502970549922,12.42603649750106,9.18403503221456,12.415459798818294,7.188751482939328,10.303186204562111,7.149056558862683,10.260609520047622,7.415629777091658,10.758663414411654,1,1,1,5545,10171,112.0,9.79332,47.0,31248,1034,123,8750,9500,12434,4,437,181.05391,299.21539,0,26.92893,2035.58118,20.60887,2,5.22542,97.63472182996168,550.2055523431277,82.92038669699788,False
1594490,39,1,1,1,3,1,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,True,9,19.348818756084466,-1,,,0.0,8,15.725096140172472,0.53,True,0.0,3.33,14.864599,0.12387166,False,75000,2,1,1,2,0.02,75.0,3,10.44,19.348818756084466,0,2,2,0,0,0,0,0,0,False,True,True,False,0.30083165,9.189502970549922,12.42603649750106,9.18403503221456,12.415459798818294,7.188751482939328,10.303186204562111,7.149056558862683,10.260609520047622,7.415629777091658,10.758663414411654,1,1,1,5545,10171,112.0,9.79332,47.0,31248,1034,123,8750,9500,12434,4,437,181.05391,299.21539,0,26.92893,2035.58118,20.60887,2,5.22542,97.63472182996168,550.2055523431277,82.92038669699788,False
1594490,41,2,2,1,3,1,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,True,9,19.348818756084466,-1,,,0.0,2,15.69926880657068,1.43,True,0.0,9.68,21.235199,0.17695999,False,75000,2,1,1,2,0.02,75.0,3,10.44,19.348818756084466,0,2,2,0,0,0,0,0,0,False,True,True,False,0.30083165,9.189502970549922,12.42603649750106,9.18403503221456,12.415459798818294,7.188751482939328,10.303186204562111,7.149056558862683,10.260609520047622,7.415629777091658,10.758663414411654,1,1,1,5545,10171,112.0,9.79332,47.0,31248,1034,123,8750,9500,12434,4,437,181.05391,299.21539,0,26.92893,2035.58118,20.60887,2,5.22542,97.63472182996168,550.2055523431277,82.92038669699788,False
1645132,56,1,2,3,2,4,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,3,False,9,11.518178930487297,9,9.065704601782445,0.17,1.08,-1,,,False,,0.0,0.0,0.0,False,92700,2,3,0,0,0.02,92.7,3,10.44,11.518178930487297,2,1,1,1,0,1,0,0,0,False,True,True,False,0.0,9.189502970549922,12.42603649750106,9.18403503221456,12.415459798818294,7.188751482939328,10.303186204562111,7.149056558862683,10.260609520047622,7.415629777091658,10.758663414411654,1,1,1,5545,10171,112.0,9.79332,47.0,31248,1034,123,8750,9500,12434,4,437,181.05391,299.21539,0,26.92893,2035.58118,20.60887,2,5.22542,97.63472182996168,550.2055523431277,82.92038669699788,False
1645132,13,2,2,4,1,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,1,False,9,7.682625346635026,10,10.997808724651822,0.33,2.79,-1,,,False,,0.0,0.0,0.0,False,92700,2,3,0,0,0.02,92.7,3,10.44,11.518178930487297,2,1,1,1,0,1,0,0,0,False,True,True,False,0.0,9.189502970549922,12.42603649750106,9.18403503221456,12.415459798818294,7.188751482939328,10.303186204562111,7.149056558862683,10.260609520047622,7.415629777091658,10.758663414411654,1,1,1,5545,10171,112.0,9.79332,47.0,31248,1034,123,8750,9500,12434,4,437,181.05391,299.21539,0,26.92893,2035.58118,20.60887,2,5.22542,97.63472182996168,550.2055523431277,82.92038669699788,False
2222764,38,1,1,1,3,1,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,True,9,5.252877011468592,-1,,,0.0,1,13.90584503758799,1.49,True,0.0,10.16,19.041199,0.15867665,False,141200,2,1,0,2,0.02,141.2,4,12.86,5.252877011468592,0,2,2,0,0,0,0,0,1,False,True,True,False,0.3173033,9.189502970549922,12.42603649750106,9.18403503221456,12.415459798818294,7.188751482939328,10.303186204562111,7.149056558862683,10.260609520047622,7.415629777091658,10.758663414411654,1,1,1,5545,10171,112.0,9.79332,47.0,31248,1034,123,8750,9500,12434,4,437,181.05391,299.21539,0,26.92893,2035.58118,20.60887,2,5.22542,97.63472182996168,550.2055523431277,82.92038669699788,False
2222764,27,2,2,1,3,1,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,True,9,5.252877011468592,-1,,,0.0,13,13.925962736849574,1.34,True,0.0,9.48,19.0352,0.15862666,False,141200,2,1,0,2,0.02,141.2,4,12.86,5.252877011468592,0,2,2,0,0,0,0,0,1,False,True,True,False,0.3173033,9.189502970549922,12.42603649750106,9.18403503221456,12.415459798818294,7.188751482939328,10.303186204562111,7.149056558862683,10.260609520047622,7.415629777091658,10.758663414411654,1,1,1,5545,10171,112.0,9.79332,47.0,31248,1034,123,8750,9500,12434,4,437,181.05391,299.21539,0,26.92893,2035.58118,20.60887,2,5.22542,97.63472182996168,550.2055523431277,82.92038669699788,False
